,Cell1,Cell2,entropy
6492,315,978,5.646963625173031
6493,337,508,4.591004199518807
6494,590,688,5.011777040845051
6495,180,790,4.780845196932629
6496,634,960,5.362442410162325
6497,787,973,4.972470417396831
6498,207,398,5.0484041883233095
6499,279,503,4.485210896353175
6500,191,390,4.901234085152566
6501,485,608,4.766907396532624
6502,237,506,4.738204512551393
6503,127,634,5.21281030362091
6504,421,852,5.142035760492185
6505,123,929,5.551016621609584
6506,360,576,4.793167957305594
6507,2,868,4.930933349838759
6508,107,167,5.774451091365073
6509,167,218,5.651822659681708
6510,425,742,4.8952455947966635
6511,29,742,4.889400630004242
6512,733,858,5.793037838005044
6513,225,388,6.044361993104599
6514,717,850,5.015263329452546
6515,634,852,5.097436955578407
6516,721,740,4.5828453063553285
6517,705,732,5.270548325032409
6518,27,817,4.642663310851914
6519,13,919,4.947429103531028
6520,550,858,5.346195691439847
6521,723,786,5.531616341860609
6522,47,237,4.9001226378885825
6523,19,175,6.3299220809205154
6524,46,278,6.012486469691413
6525,645,866,4.55885782251643
6526,225,280,5.599050633102532
6527,629,858,5.761861445108509
6528,441,807,5.403421824481157
6529,386,871,5.5864795050355776
6530,496,514,4.92069537144455
6531,124,871,5.604755368980562
6532,26,299,5.394021002974752
6533,334,452,4.798225138504092
6534,53,173,4.931390606070737
6535,177,468,5.005596358778978
6536,127,876,5.283406744521277
6537,311,697,5.808273460615667
6538,523,876,4.987566015885095
6539,724,866,4.530358935581978
6540,589,678,5.181304585305463
6541,102,294,5.19169029240223
6542,85,650,5.285353579575621
6543,816,869,5.639480410921149
6544,47,129,5.014541031242642
6545,88,167,5.711992058614896
6546,79,576,4.786208734886097
6547,62,932,5.445207447604597
6548,599,871,5.465391799174375
6549,714,858,5.682722103560442
6550,879,925,4.696139346018714
6551,299,350,5.474743617639451
6552,244,414,5.388605614563851
6553,371,455,4.525550241340959
6554,395,812,5.554185669045375
6555,109,455,4.533197557762052
6556,642,689,5.08388611274858
6557,177,589,5.022639287745726
6558,397,858,5.6623139811746395
6559,724,987,4.675522490567945
6560,89,476,5.07537575112636
6561,517,923,4.828282876135961
6562,591,643,5.350875342623798
6563,200,987,4.781431093098833
6564,513,925,4.68154788136399
6565,413,987,4.607467282361739
6566,320,759,5.370527317159587
6567,265,823,5.1074601989907675
6568,642,810,5.139093846206539
6569,12,414,5.154761062530061
6570,292,697,5.763906397871933
6571,127,889,5.484293430914358
6572,724,879,4.6144019669679714
6573,218,253,5.605200768461325
6574,200,879,4.748690127387244
6575,262,296,5.589038882325021
6576,38,817,4.627178574218366
6577,69,130,5.067399621064355
6578,267,640,3.869746502275336
6579,0,296,5.5438697946157705
6580,225,643,5.562313372618105
6581,280,350,5.238291106661573
6582,804,993,4.766484199015553
6583,174,826,6.0029935454240935
6584,67,471,4.948939898674384
6585,311,831,5.860899070786501
6586,39,372,4.462050919132032
6587,204,705,5.271773503809425
6588,526,756,4.648460956241297
6589,443,987,4.830354069583508
6590,350,759,5.341903525927707
6591,591,885,5.387607353482555
6592,853,885,5.050399601227961
6593,262,646,5.555778534491979
6594,157,364,4.693992477201198
6595,465,480,5.424492793071081
6596,589,812,5.367767367053892
6597,167,823,5.606205754050858
6598,253,826,5.9091219449341255
6599,151,549,4.462662507423016
6600,118,372,4.514607694710638
6601,142,766,5.878880646609614
6602,1,790,4.833561869674749
6603,348,834,5.086520034073752
6604,62,477,5.110628048747581
6605,136,426,5.163087288590191
6606,301,759,5.322779398614895
6607,697,759,5.564776038927253
6608,91,949,5.723544939173725
6609,609,646,5.164532136270384
6610,53,428,5.333699454762959
6611,70,597,4.33524113319268
6612,180,240,4.660239331250758
6613,364,549,4.757500933116518
6614,369,893,4.843836720047019
6615,331,372,4.537284782426433
6616,704,883,5.265921308790043
6617,181,613,5.309244294851101
6618,225,885,5.614470409291411
6619,533,772,4.961610226340676
6620,104,595,5.859675958227503
6621,142,887,5.610009324481172
6622,609,767,5.224896136099215
6623,31,790,4.984185767439736
6624,521,883,5.312304252449672
6625,89,960,5.408536600608663
6626,292,831,5.780019812323933
6627,39,385,4.487887939405932
6628,75,833,5.027891377234513
6629,405,708,4.95465481417205
6630,121,949,5.681353817657433
6631,639,646,5.087002748695831
6632,9,479,4.685571052297996
6633,322,939,4.687326507705958
6634,446,480,5.266983909163809
6635,107,785,5.391645176415805
6636,704,775,4.987223631249905
6637,77,88,5.725549431197456
6638,5,508,4.683267342572698
6639,13,598,4.909015429597252
6640,127,205,5.703586657569675
6641,151,791,4.564361616879206
6642,868,883,5.127736471333049
6643,527,553,5.4335775483171265
6644,384,770,5.055212981669452
6645,577,670,4.850417831201402
6646,174,960,5.865589872334765
6647,296,657,5.443461728020108
6648,931,939,4.6150020832057965
6649,664,824,5.380029971564652
6650,631,647,5.250662105535576
6651,89,852,5.146183312076008
6652,400,485,5.057615068447714
6653,653,665,4.526901639779307
6654,33,957,5.078284119392902
6655,358,488,4.589770508495176
6656,437,781,4.722964120610187
6657,253,960,5.656164083255083
6658,831,937,5.702323891325788
6659,110,157,4.712865059724991
6660,294,732,5.384602080345736
6661,225,898,5.61959449906848
6662,643,657,5.356521080427166
6663,574,786,5.615122414076236
6664,218,858,5.609232738264622
6665,372,773,4.478032887435024
6666,754,838,5.208448637886043
6667,47,976,4.822648569883919
6668,88,785,5.29111583902518
6669,537,611,4.853566472712238
6670,690,853,5.2355587046779855
6671,710,768,4.569950188643839
6672,168,219,5.317321793703896
6673,425,784,4.835152679434904
6674,678,735,5.349593097563028
6675,153,850,5.030204449005828
6676,590,851,4.970850236410238
6677,34,670,5.078399572139644
6678,631,889,5.492307019040444
6679,414,662,5.253234454012937
6680,634,894,5.125477411835923
6681,364,804,4.813850292823566
6682,386,563,5.432022298806607
6683,157,740,4.554507227613486
6684,372,665,4.447635395900231
6685,124,563,5.409278148258673
6686,531,658,5.348935408873698
6687,151,925,4.5116068618732275
6688,696,725,5.664608837749799
6689,85,571,4.964688589883318
6690,121,265,5.29247937116606
6691,434,725,5.702832633441672
6692,62,853,4.976077325274786
6693,46,91,6.019434807417557
6694,502,859,4.7477213298508065
6695,455,784,4.674510547205176
6696,400,848,5.094161033322028
6697,202,338,5.853548375574778
6698,152,746,5.22889195658948
6699,9,963,4.966338955025416
6700,364,925,4.775087024191261
6701,499,561,5.038084916573428
6702,91,278,5.7355483682154835
6703,89,168,5.146454355645
6704,383,386,5.627781342005874
6705,154,563,5.078112502121078
6706,476,614,4.967390650650155
6707,90,807,5.368965223441425
6708,35,871,5.4599651466515455
6709,599,913,5.592969926465564
6710,838,966,5.332813305517314
6711,244,456,5.475349274965316
6712,32,48,4.719762965312661
6713,152,638,5.406954353865918
6714,97,702,5.589429177122683
6715,174,397,5.903349877842846
6716,339,464,5.272400161805663
6717,812,913,5.697441849174449
6718,66,571,4.63289091074842
6719,195,456,5.543313472293744
6720,121,278,5.678883519697295
6721,219,813,5.210486921888117
6722,253,397,5.715629622977643
6723,332,690,5.539378726511566
6724,282,869,5.6091597134355045
6725,46,104,6.043529724361681
6726,478,515,5.095609471271021
6727,244,348,5.150156056108315
6728,571,743,4.965665845747414
6729,648,926,4.321203841344382
6730,12,456,5.207294158759516
6731,418,915,5.51104738830749
6732,177,294,5.064964292690535
6733,89,410,5.515261097583631
6734,858,921,5.70719572025743
6735,85,705,5.0706160096299
6736,195,348,5.2692198440766385
6737,262,338,5.7034376708673555
6738,654,862,5.20934216939144
6739,84,746,5.475572662505605
6740,277,646,5.264219298200378
6741,46,225,6.118624348929745
6742,442,979,3.9986264679400185
6743,717,918,4.87109653476299
6744,197,357,4.483660491945863
6745,615,870,4.685781154873401
6746,109,281,4.526458036773542
6747,212,931,4.746009496070808
6748,936,962,4.8071359162158025
6749,174,410,5.94298193858709
6750,12,348,4.888206861529299
6751,91,641,5.3295701375891245
6752,292,631,5.582879204937179
6753,127,823,5.30228689290861
6754,168,824,5.367287320771678
6755,13,987,4.9346184114383025
6756,176,456,5.513169868004245
6757,162,521,5.263360609766563
6758,219,826,5.755003753357637
6759,520,754,5.24249747436687
6760,112,700,4.353470995603118
6761,253,410,5.800558369932672
6762,277,767,5.219666522025478
6763,84,638,5.661805811954305
6764,142,579,5.8519803142636375
6765,202,593,5.886935420819722
6766,670,698,5.177715923902714
6767,90,123,5.475198860625606
6768,40,531,5.187450007828628
6769,890,967,4.685791464087915
6770,339,827,5.4896967113682305
6771,862,868,4.973286247063966
6772,480,574,5.529595185246528
6773,121,641,5.314380289680572
6774,66,705,4.678119623199152
6775,816,937,5.4811984693388665
6776,19,593,5.880533834201684
6777,181,426,5.144441772390143
6778,332,824,5.507846996603535
6779,280,634,5.130810762787714
6780,299,647,5.4431635866768975
6781,60,136,5.335737693725958
6782,426,459,5.37188833875288
6783,758,932,5.716451915232377
6784,395,880,5.801054660603133
6785,123,421,5.389218722440399
6786,202,714,5.894769750650327
6787,348,768,4.753927668491842
6788,540,709,5.30778883218432
6789,125,238,5.293921277383471
6790,378,418,5.24573319626291
6791,190,596,4.692901757523671
6792,80,724,4.651598446466827
6793,157,190,4.525549132686739
6794,19,714,5.871295498817967
6795,869,921,5.792426151483592
6796,456,486,5.597180587851042
6797,579,822,5.824585554218387
6798,87,885,5.21893073782174
6799,799,825,4.798408300911226
6800,563,814,5.462311817239813
6801,26,609,5.1425376423966
6802,702,929,5.635907952100422
6803,595,766,5.93482090434519
6804,614,816,5.272631793612188
6805,383,883,5.558352205614225
6806,364,375,4.9407852655573
6807,262,593,5.7272685653040645
6808,0,593,5.702357446048879
6809,93,555,4.996821395477338
6810,299,889,5.657472602640651
6811,280,647,5.193350168539797
6812,681,991,4.445975560890213
6813,104,421,5.515931066941559
6814,296,591,5.3638051111531135
6815,609,822,5.50953845634884
6816,614,937,5.222045376780594
6817,70,773,4.377357569842315
6818,125,480,5.260040541162362
6819,166,252,4.817248033444033
6820,317,650,5.630972381238376
6821,262,714,5.682155466658422
6822,0,714,5.65045896955398
6823,253,894,5.519220081837211
6824,662,833,5.023146418841227
6825,40,786,5.212471806759717
6826,563,827,5.455411007889342
6827,315,725,5.729087557955913
6828,43,266,4.916635078467862
6829,414,704,5.26069990339098
6830,70,665,4.421141646419979
6831,410,733,5.832049086921542
6832,759,887,5.376077068506008
6833,468,711,5.010638123453683
6834,280,889,5.459096816234107
6835,294,558,5.399279150467659
6836,247,483,4.8333533310219705
6837,252,790,4.884479694786524
6838,333,486,5.536221911781646
6839,35,563,5.259644256377096
6840,2,386,5.275953367217421
6841,549,784,4.646624688984715
6842,53,846,4.949334382194765
6843,361,962,4.895527480691091
6844,455,597,4.429242910016055
6845,42,724,4.651124321027659
6846,386,497,6.033250174754231
6847,69,561,5.1490783511510365
6848,284,486,5.655234749792361
6849,91,320,5.549754766271714
6850,627,825,4.594749391567791
6851,178,733,5.730879633314918
6852,80,161,4.788352679867416
6853,35,913,5.626533096980656
6854,508,608,4.61337161809301
6855,577,967,4.658070497793262
6856,717,718,4.9991860549067555
6857,782,847,5.0952556936004445
6858,823,885,5.2968792388171275
6859,410,975,5.483542962406455
6860,91,441,5.567047991949301
6861,523,852,4.985921118257834
6862,456,862,5.364979123632764
6863,745,965,5.0464240758683365
6864,657,852,5.349798365933816
6865,75,204,5.414483794820717
6866,121,320,5.464498124797279
6867,398,857,4.947139655039869
6868,286,387,5.460422897106928
6869,57,564,5.466256127158404
6870,477,921,5.514451137917257
6871,153,797,5.1372854486076776
6872,277,338,5.416933364714671
6873,502,685,4.80863776648132
6874,39,695,4.465172004598028
6875,942,957,5.070180684190791
6876,171,851,4.7935051116467156
6877,152,572,5.396151497795715
6878,437,970,4.915664502767534
6879,740,742,4.787965273904
6880,60,983,5.385521153694258
6881,60,754,5.320460774840435
6882,421,733,5.597207088213098
6883,178,975,5.360190809119122
6884,118,695,4.52033775432108
6885,121,441,5.475611778753192
6886,481,747,5.41765024165872
6887,486,862,5.463456498893309
6888,107,277,5.444594138722203
6889,136,978,5.272109953972864
6890,57,456,5.524263743645856
6891,34,967,4.870445727687695
6892,153,918,4.857774494722717
6893,590,919,4.986539126462626
6894,161,513,4.700184591747451
6895,362,503,4.354186651150515
6896,823,898,5.311018322698509
6897,152,693,5.325030488776443
6898,97,757,5.055704542501926
6899,331,695,4.556343485079855
6900,745,978,5.2410392470024485
6901,210,405,4.9709426386935895
6902,113,967,4.731007901301156
6903,589,667,5.212417514625074
6904,140,575,4.562185931674187
6905,816,858,5.654420303477994
6906,62,921,5.429890620786857
6907,268,760,4.736075314816687
6908,390,457,5.083019817931427
6909,689,790,4.967403542968434
6910,620,919,4.863450497527999
6911,212,865,4.687626288386347
6912,749,804,4.7081323676963995
6913,421,975,5.14004572302844
6914,25,975,4.899407467315255
6915,333,862,5.247509699758923
6916,88,277,5.380659541158654
6917,291,865,4.609143283439306
6918,654,688,5.1660672501402765
6919,84,572,5.608889478420791
6920,225,282,5.686127016147729
6921,268,881,4.777387676304944
6922,156,411,4.823954591202635
6923,598,756,4.884062644320796
6924,166,870,4.7041634119236875
6925,749,925,4.570815733704879
6926,40,465,5.3281540417658135
6927,26,301,5.239150836578425
6928,284,862,5.347768325683247
6929,784,919,4.877046899636125
6930,517,804,4.777007197565219
6931,682,871,5.735527326197887
6932,214,537,4.751005079906228
6933,164,945,4.7665223827528616
6934,112,755,4.509234279361113
6935,709,745,5.241152286399679
6936,2,883,5.271661586418471
6937,38,577,4.522437747811144
6938,888,976,4.703230610114781
6939,277,822,5.506151520622802
6940,5,363,4.882977023521621
6941,84,693,5.552109283497801
6942,478,812,5.3204246231412595
6943,464,685,5.022762098911643
6944,395,814,5.601188467436254
6945,596,804,4.8334547628004945
6946,90,178,5.540133065459496
6947,205,690,5.841574601870173
6948,375,576,4.857290140238508
6949,237,642,5.027611104672279
6950,311,591,5.662753244976404
6951,47,481,4.979569951266647
6952,28,239,4.9815466442434495
6953,322,457,4.899830263452947
6954,47,252,4.889089986157485
6955,654,930,5.274980138054328
6956,767,807,5.31972219811868
6957,478,704,5.0922538179165375
6958,123,476,5.253404950079654
6959,596,925,4.713137377018954
6960,90,299,5.473183962041791
6961,441,822,5.578447491169902
6962,461,471,4.977517555012098
6963,232,419,5.078740722724268
6964,705,868,4.8601032923379295
6965,691,933,4.8497063299470975
6966,388,932,5.9659432754081925
6967,591,766,5.760534528639333
6968,162,589,5.258396208986107
6969,299,823,5.450095464072247
6970,406,720,4.736101097339172
6971,385,597,4.385459791945547
6972,25,62,4.853264991678301
6973,697,869,5.711161899628722
6974,843,923,5.027412716734234
6975,246,704,5.066976253259027
6976,526,987,4.7025083366723255
6977,447,465,5.41055324220602
6978,130,758,5.311616109245562
6979,853,887,5.060985111276636
6980,130,529,5.121715692410189
6981,591,887,5.449837590133473
6982,405,468,5.026481126898607
6983,465,482,5.533287801814259
6984,181,723,5.4434878704283856
6985,363,471,5.054209020714282
6986,456,662,5.354646357457444
6987,79,712,4.6244216542832115
6988,225,766,5.981315851236948
6989,244,779,5.123950141578491
6990,338,643,5.412703464395467
6991,49,540,5.26983847702584
6992,21,707,4.201804703572869
6993,174,949,5.939337109279932
6994,180,471,4.950298020134157
6995,526,879,4.610898076552044
6996,405,589,5.069762438810928
6997,97,207,5.135186872954566
6998,253,949,5.7025498489172755
6999,671,708,4.774445283662299
7000,215,428,5.6362941685328956
7001,201,530,5.219467273620125
7002,280,823,5.270073363253438
7003,225,887,5.593831103025786
7004,468,645,4.850528858032434
7005,643,646,5.23235352560123
7006,266,659,4.8298612206011775
7007,371,712,4.395264077198352
7008,142,889,5.7258744935401005
7009,486,662,5.450088443359827
7010,12,779,4.910035372187525
7011,153,718,5.021771617946653
7012,655,885,5.541092410935857
7013,278,898,5.592953523184744
7014,89,733,5.563061224910754
7015,171,772,4.857805614129484
7016,181,965,5.082324339510756
7017,215,320,5.599376035192004
7018,77,90,5.637677503818957
7019,60,446,5.4160928943998
7020,643,767,5.214046121119445
7021,641,657,5.241987279027712
7022,720,721,4.6178195314841535
7023,379,428,5.373833498344816
7024,477,963,5.12568896507992
7025,752,939,4.833312979837872
7026,337,431,4.704707957800753
7027,650,662,5.261723602468257
7028,419,729,4.882560467508903
